id_transaccion,id_cliente,categoria_comercio,pais,hora_dia,importe_eur,antiguedad_cuenta_dias,transacciones_ult_24h,contracargos_prev_180d,cambio_dispositivo,puntuacion_riesgo_ip,es_fraude
tx_000151,cust_00684,videojuegos,NL,22,3.79,2068,1,0,1,21.0,0
tx_002727,cust_00109,supermercado,ES,9,8.49,2846,1,0,0,9.6,0
tx_000775,cust_00677,restaurantes,ES,8,13.0,6,0,0,0,7.4,0
tx_000330,cust_00444,supermercado,US,3,16.59,1793,4,0,0,29.7,0
tx_000007,cust_00069,lujo,ES,8,109.1,1804,3,0,0,11.5,0
tx_000944,cust_00379,supermercado,IT,3,78.62,58,0,0,0,5.0,0
tx_000823,cust_00110,supermercado,NL,3,13.26,2558,0,0,0,16.5,0
tx_000735,cust_00167,lujo,DE,21,186.17,1488,0,0,0,20.0,0
tx_000910,cust_00074,suscripciones,GB,20,22.04,70,5,0,0,18.8,0
tx_000469,cust_00145,supermercado,ES,1,98.4,2795,2,1,0,9.7,0
tx_000182,cust_00122,restaurantes,ES,8,6.09,2417,5,0,0,24.7,0
tx_000165,cust_00334,suscripciones,PT,13,56.36,3114,3,0,0,8.6,0
tx_001524,cust_00121,supermercado,NL,2,5.33,9,2,0,1,20.0,0
tx_000452,cust_00739,electronica,IT,9,53.53,3014,0,0,0,14.2,0
tx_000491,cust_00746,electronica,ES,16,57.81,689,3,0,0,18.7,0
tx_002005,cust_00638,lujo,IT,19,62.86,2061,0,0,0,15.0,0
tx_001144,cust_00675,restaurantes,ES,12,20.03,2389,1,0,0,14.9,0
tx_001312,cust_00279,suscripciones,ES,23,6.81,2992,3,0,0,0.0,0
tx_002243,cust_00362,restaurantes,ES,4,62.77,1907,2,0,1,20.5,0
tx_001112,cust_00187,restaurantes,DE,14,21.05,75,1,0,0,27.3,0
tx_002855,cust_00579,suscripciones,ES,17,32.65,2213,0,0,0,26.3,0
tx_001978,cust_00274,suscripciones,ES,19,14.03,1239,1,0,0,1.1,0
tx_001442,cust_00410,moda,PT,7,8.04,2665,1,0,0,4.5,0
tx_001890,cust_00360,videojuegos,ES,20,61.42,1127,0,0,0,13.5,0
tx_001007,cust_00680,suscripciones,ES,9,3.06,794,1,0,0,13.9,0
tx_001628,cust_00468,moda,ES,7,51.43,203,0,0,0,13.4,0
tx_001633,cust_00073,electronica,DE,8,41.95,729,0,0,0,4.7,0
tx_001075,cust_00373,supermercado,ES,1,18.71,1078,2,0,1,24.1,0
tx_000579,cust_00714,videojuegos,ES,23,34.36,668,1,0,0,0.0,0
tx_002728,cust_00033,moda,ES,14,20.34,2481,6,0,0,11.6,0
tx_002346,cust_00206,supermercado,ES,23,11.31,3239,4,0,0,12.6,0
tx_002264,cust_00413,videojuegos,FR,12,30.82,389,1,0,0,22.5,0
tx_002303,cust_00456,videojuegos,ES,14,20.8,2,0,0,0,13.4,1
tx_000328,cust_00030,supermercado,ES,22,31.54,2111,1,0,1,27.3,0
tx_001791,cust_00467,viajes,DE,0,170.84,3408,1,0,0,13.0,0
tx_000443,cust_00106,supermercado,PT,13,7.0,3221,0,0,0,14.6,0
tx_001859,cust_00419,bienes_digitales,ES,13,24.25,1689,1,0,0,4.4,0
tx_002171,cust_00017,viajes,ES,14,43.89,1877,5,0,0,17.8,0
tx_002833,cust_00240,electronica,ES,16,26.88,3633,0,0,0,11.1,0
tx_000833,cust_00363,restaurantes,ES,17,10.58,2935,1,0,0,3.4,0
tx_002375,cust_00559,marketplace,ES,18,11.01,3605,1,0,0,10.4,0
tx_002104,cust_00104,moda,ES,15,10.38,42,0,0,0,8.2,0
tx_001415,cust_00468,supermercado,ES,16,14.93,2146,0,0,0,8.3,0
tx_001202,cust_00382,supermercado,ES,4,9.42,1932,2,0,0,11.2,0
tx_002315,cust_00182,supermercado,ES,15,7.04,289,2,1,0,10.9,0
tx_001500,cust_00673,electronica,GB,1,164.29,487,0,0,0,2.5,0
tx_002878,cust_00749,moda,BR,10,19.33,3350,2,0,0,39.4,1
tx_000087,cust_00078,viajes,ES,6,52.38,2573,3,0,0,17.5,0
tx_001404,cust_00258,marketplace,GB,23,75.04,421,1,0,0,19.7,0
tx_002927,cust_00493,moda,NG,11,51.69,1993,1,0,0,55.2,0
tx_001482,cust_00002,videojuegos,ES,1,6.42,1863,0,0,0,0.0,0
tx_000778,cust_00095,moda,DE,16,10.79,34,1,0,0,10.6,0
tx_000800,cust_00354,lujo,ES,7,46.13,2438,3,0,0,17.8,0
tx_001667,cust_00601,electronica,PT,16,40.4,3483,2,0,0,8.5,0
tx_000055,cust_00398,moda,ES,16,125.06,110,2,0,0,7.3,0
tx_002363,cust_00769,bienes_digitales,ES,9,40.02,1146,0,0,0,17.4,0
tx_001288,cust_00188,supermercado,GB,8,47.73,369,1,0,1,34.3,1
tx_001668,cust_00542,moda,ES,14,31.11,2594,1,0,1,45.3,0
tx_002587,cust_00296,supermercado,IT,13,6.0,3150,1,0,0,15.4,0
tx_002155,cust_00564,videojuegos,ES,15,11.61,2057,1,0,0,0.1,0
tx_001702,cust_00143,suscripciones,ES,21,31.39,928,0,0,1,16.4,0
tx_001246,cust_00788,restaurantes,ES,17,111.68,3466,0,0,0,17.9,0
tx_000114,cust_00367,viajes,ES,7,72.52,69,0,0,0,32.1,0
tx_002807,cust_00231,supermercado,ES,16,12.95,3547,6,0,0,0.0,0
tx_000988,cust_00253,restaurantes,ES,20,43.01,2155,2,0,0,0.0,0
tx_000502,cust_00521,supermercado,FR,20,13.88,88,3,0,0,26.1,0
tx_002892,cust_00455,restaurantes,ES,16,20.85,132,3,0,0,3.1,0
tx_001010,cust_00416,bienes_digitales,PT,18,16.88,2115,1,0,0,3.4,0
tx_001199,cust_00642,supermercado,NL,5,5.92,2005,4,0,1,27.7,0
tx_001395,cust_00173,marketplace,ES,18,16.23,1,0,0,0,10.8,0
tx_000590,cust_00675,supermercado,ES,15,51.71,584,1,0,0,0.0,0
tx_000769,cust_00112,lujo,US,2,49.94,11,2,0,0,24.6,0
tx_000018,cust_00103,marketplace,ES,14,5.72,2540,2,0,0,18.2,0
tx_001043,cust_00332,viajes,PT,13,134.08,3080,1,1,0,8.8,0
tx_001448,cust_00767,restaurantes,FR,22,30.83,1355,1,0,0,13.3,0
tx_002464,cust_00469,videojuegos,ES,12,48.63,2783,9,0,0,5.7,0
tx_000286,cust_00750,restaurantes,NL,7,36.93,832,0,0,1,27.2,0
tx_002639,cust_00121,bienes_digitales,DE,17,29.36,650,12,0,1,14.8,0
tx_000429,cust_00021,electronica,DE,5,23.77,410,0,0,1,14.6,0
tx_001329,cust_00540,restaurantes,ES,22,33.18,1930,1,0,0,2.3,0
tx_001949,cust_00002,viajes,DE,3,88.79,2418,1,0,1,15.7,0
tx_000670,cust_00106,supermercado,ES,14,3.0,2397,1,0,0,15.2,0
tx_000032,cust_00182,moda,ES,12,37.63,12,3,1,0,30.5,0
tx_001342,cust_00110,supermercado,ES,23,206.81,1018,3,0,1,10.5,0
tx_000723,cust_00676,supermercado,ES,20,24.09,85,2,0,0,14.8,0
tx_000952,cust_00244,lujo,PT,21,133.48,3558,1,0,0,6.4,0
tx_001915,cust_00263,videojuegos,ES,7,55.34,772,9,0,0,14.1,1
tx_002294,cust_00599,moda,PT,16,12.95,70,0,0,0,15.8,0
tx_000215,cust_00589,videojuegos,PT,3,20.13,1932,10,0,0,10.5,0
tx_000990,cust_00630,supermercado,IT,1,8.36,300,4,0,0,32.5,0
tx_001165,cust_00414,supermercado,ES,7,16.68,3504,0,2,0,5.8,0
tx_002793,cust_00578,electronica,GB,13,25.84,715,0,0,0,0.0,0
tx_002006,cust_00104,supermercado,ES,3,37.83,5,0,0,0,9.7,0
tx_000327,cust_00189,supermercado,ES,16,54.3,3617,0,0,0,11.4,0
tx_000561,cust_00429,suscripciones,ES,1,48.08,2037,2,0,0,15.7,0
tx_001384,cust_00717,viajes,BR,20,307.36,678,0,0,0,43.3,0
tx_001725,cust_00427,moda,ES,11,25.02,83,0,0,0,0.0,0
tx_001087,cust_00641,viajes,PT,21,19.76,1791,2,0,0,6.9,0
tx_002684,cust_00648,supermercado,ES,3,26.81,81,2,0,1,12.4,0
tx_000342,cust_00233,supermercado,ES,23,26.47,625,3,0,0,5.9,0
tx_001654,cust_00476,moda,ES,16,23.99,3319,2,0,1,33.7,0
tx_000148,cust_00187,restaurantes,ES,8,34.83,2470,2,0,1,31.4,0
tx_002340,cust_00075,videojuegos,US,21,43.31,536,2,0,1,32.9,0
tx_002413,cust_00744,restaurantes,FR,13,29.35,142,1,0,0,5.0,0
tx_001108,cust_00725,moda,PT,16,25.04,377,6,0,0,21.7,0
tx_000849,cust_00656,electronica,FR,1,35.31,1039,3,2,0,5.5,0
tx_000967,cust_00481,restaurantes,GB,9,20.13,446,2,0,0,6.5,0
tx_001073,cust_00605,restaurantes,ES,18,17.78,1681,6,0,0,9.7,0
tx_002465,cust_00371,viajes,ES,14,36.03,1544,1,0,0,10.8,0
tx_001906,cust_00196,restaurantes,DE,3,5.38,2972,1,0,0,31.8,0
tx_000156,cust_00529,supermercado,NL,0,25.68,2512,2,0,0,9.7,0
tx_000666,cust_00556,videojuegos,IT,2,15.85,1381,0,0,0,23.5,0
tx_000662,cust_00588,videojuegos,BR,23,4.83,2277,1,0,0,40.4,0
tx_001003,cust_00447,marketplace,ES,0,20.18,2655,4,0,0,27.6,0
tx_002342,cust_00316,bienes_digitales,NG,1,59.99,1839,1,0,1,59.1,0
tx_002517,cust_00553,videojuegos,ES,3,14.58,1652,3,0,1,33.5,0
tx_000177,cust_00573,lujo,ES,17,25.57,100,0,0,0,0.0,0
tx_002655,cust_00680,supermercado,GB,12,17.9,1421,0,0,1,27.2,0
tx_001880,cust_00081,marketplace,ES,4,7.19,2577,2,0,0,19.8,0
tx_001525,cust_00483,videojuegos,GB,18,11.65,76,0,0,0,22.7,0
tx_002818,cust_00693,restaurantes,NG,10,14.57,2362,7,0,1,67.8,0
tx_001204,cust_00609,restaurantes,IT,4,16.97,713,0,0,1,17.3,0
tx_000025,cust_00625,bienes_digitales,IT,7,34.0,272,2,0,0,25.0,0
tx_002811,cust_00411,supermercado,ES,17,3.0,473,8,0,0,5.2,0
tx_002810,cust_00152,bienes_digitales,ES,22,56.45,767,0,0,0,23.3,0
tx_002078,cust_00352,videojuegos,IT,2,19.17,1908,3,0,1,30.9,0
tx_002300,cust_00714,videojuegos,ES,15,47.51,2467,1,0,1,28.1,0
tx_000876,cust_00404,moda,DE,5,42.36,63,1,0,0,12.9,0
tx_002900,cust_00162,restaurantes,IT,3,56.01,1003,1,0,0,25.1,0
tx_000939,cust_00369,supermercado,BR,9,30.24,2166,0,0,0,33.4,0
tx_002698,cust_00334,suscripciones,US,19,32.73,1312,12,0,0,16.6,0
tx_001553,cust_00427,bienes_digitales,NL,20,12.95,2,3,0,0,29.4,0
tx_000347,cust_00793,viajes,ES,14,147.41,964,1,0,0,3.1,0
tx_002508,cust_00496,moda,ES,19,65.58,1153,3,0,0,12.2,0
tx_002972,cust_00041,videojuegos,GB,17,51.94,2318,1,0,0,12.0,1
tx_002038,cust_00033,supermercado,PT,13,23.16,969,0,0,1,8.8,0
tx_001927,cust_00288,electronica,ES,8,22.96,413,3,0,0,16.4,0
tx_000386,cust_00099,viajes,NL,9,57.5,1899,2,0,0,13.3,0
tx_001830,cust_00785,moda,ES,2,12.45,1193,5,0,0,7.9,0
tx_002162,cust_00196,suscripciones,US,14,7.91,1881,2,0,0,15.1,0
tx_002509,cust_00326,moda,ES,7,8.26,1518,0,0,0,5.1,0
tx_002197,cust_00233,videojuegos,ES,15,29.86,3499,2,0,0,8.1,0
tx_000244,cust_00520,marketplace,ES,17,5.73,3504,1,0,0,15.6,0
tx_002087,cust_00586,supermercado,ES,23,5.23,50,1,0,1,22.4,0
tx_001827,cust_00085,supermercado,NL,15,22.43,836,3,0,0,13.7,0
tx_000937,cust_00127,supermercado,GB,19,15.19,3386,3,0,0,24.3,0
tx_001690,cust_00076,videojuegos,PT,19,9.61,83,2,0,1,9.0,0
tx_002581,cust_00307,viajes,GB,19,31.2,672,1,0,0,25.1,0
tx_000313,cust_00095,lujo,ES,4,37.88,2717,1,0,1,17.5,0
tx_001460,cust_00413,suscripciones,ES,15,8.23,3430,2,0,0,16.0,0
tx_002926,cust_00147,viajes,ES,16,47.69,60,1,0,0,14.4,0
tx_002108,cust_00111,videojuegos,ES,17,12.86,1506,2,0,0,14.0,0
tx_001333,cust_00340,supermercado,ES,18,6.1,974,2,0,0,15.7,0
tx_000969,cust_00736,supermercado,ES,14,48.13,2199,1,0,0,3.0,0
tx_001455,cust_00458,supermercado,ES,3,27.25,1004,2,0,0,20.1,0
tx_000661,cust_00142,supermercado,NG,3,20.02,36,1,0,0,49.0,0
tx_001935,cust_00118,electronica,PT,1,120.29,2396,0,0,0,16.2,0
tx_000936,cust_00752,marketplace,ES,20,31.12,2266,0,0,0,7.0,0
tx_000371,cust_00269,videojuegos,ES,16,112.54,466,1,0,0,19.1,0
tx_000567,cust_00183,supermercado,FR,21,9.66,185,2,0,0,0.0,0
tx_001974,cust_00273,supermercado,PT,22,15.22,31,0,0,0,13.9,0
tx_001855,cust_00086,supermercado,ES,13,31.09,2551,1,0,1,17.3,0
tx_001025,cust_00657,suscripciones,ES,2,108.38,489,1,1,1,29.2,0
tx_000825,cust_00499,videojuegos,ES,16,4.87,74,0,0,0,18.7,0
tx_000983,cust_00438,moda,ES,19,21.25,40,0,0,1,20.9,0
tx_002673,cust_00681,marketplace,IT,13,3.0,1937,0,0,0,9.7,0
tx_002957,cust_00080,moda,IT,17,17.72,28,0,0,0,11.5,0
tx_001646,cust_00236,bienes_digitales,FR,1,45.92,50,1,0,0,21.7,0
tx_002583,cust_00233,lujo,GB,5,78.04,219,1,0,0,19.4,0
tx_002246,cust_00666,lujo,ES,4,17.69,22,10,0,0,4.7,0
tx_002119,cust_00437,viajes,ES,21,28.84,1726,10,0,0,3.0,0
tx_000814,cust_00227,moda,FR,14,52.24,49,2,0,0,10.3,0
tx_001793,cust_00275,supermercado,US,15,10.71,1973,1,0,0,18.8,0
tx_001431,cust_00376,supermercado,NG,1,37.76,2377,1,0,0,56.9,0
tx_000779,cust_00217,restaurantes,ES,11,6.77,3567,1,0,0,6.3,0
tx_001750,cust_00575,supermercado,ES,15,28.27,739,10,0,0,0.0,0
tx_001321,cust_00092,videojuegos,DE,16,12.08,2321,2,0,0,3.3,0
tx_002400,cust_00588,moda,BR,2,46.68,2953,6,0,0,45.4,0
tx_002872,cust_00780,moda,NL,23,20.66,3636,1,0,0,12.6,0
tx_001053,cust_00401,bienes_digitales,ES,17,14.6,379,0,0,0,11.6,0
tx_002322,cust_00028,bienes_digitales,BR,6,13.39,535,0,1,0,51.5,1
tx_001014,cust_00252,electronica,ES,13,32.78,5,0,0,0,26.7,0
tx_001929,cust_00146,suscripciones,ES,5,40.37,2263,5,0,0,1.5,0
tx_001402,cust_00193,suscripciones,ES,0,25.26,237,1,0,0,7.6,0
tx_001823,cust_00241,bienes_digitales,NL,3,20.2,14,2,0,1,39.5,0
tx_002248,cust_00141,suscripciones,ES,16,21.58,463,1,0,0,7.2,0
tx_002494,cust_00488,viajes,ES,16,120.07,69,1,0,0,12.4,0
tx_002592,cust_00303,restaurantes,PT,14,31.61,2430,0,0,0,20.8,0
tx_000127,cust_00064,viajes,NL,1,27.57,660,0,0,0,1.2,0
tx_002092,cust_00261,viajes,DE,12,73.28,1720,2,0,0,25.3,0
tx_002135,cust_00352,supermercado,GB,22,3.54,15,2,0,1,28.8,0
tx_000888,cust_00155,electronica,ES,12,49.25,1091,2,0,0,6.5,0
tx_002457,cust_00672,marketplace,ES,2,22.75,1594,0,0,0,17.7,0
tx_001348,cust_00561,electronica,ES,12,9.55,1950,0,0,0,6.1,0
tx_001008,cust_00403,suscripciones,ES,0,5.73,17,3,0,0,12.4,0
tx_000356,cust_00793,marketplace,BR,23,34.97,1808,3,1,0,39.4,0
tx_001004,cust_00709,restaurantes,FR,21,14.0,2323,1,0,0,9.3,0
tx_001484,cust_00090,supermercado,ES,22,16.26,40,4,0,0,11.1,0
tx_000683,cust_00767,restaurantes,ES,9,30.65,3088,5,0,0,14.1,0
tx_000828,cust_00717,moda,US,20,41.49,37,0,0,1,25.7,0
tx_002851,cust_00156,moda,ES,14,79.23,1600,2,0,0,9.9,0
tx_002205,cust_00364,electronica,ES,4,93.78,1540,0,0,0,6.6,0
tx_002692,cust_00486,lujo,ES,14,12.73,3058,1,0,0,0.6,0
tx_000985,cust_00470,restaurantes,US,6,18.19,554,0,0,0,35.6,0
tx_001234,cust_00600,viajes,US,13,42.86,55,2,0,1,23.9,0
tx_002554,cust_00155,supermercado,ES,10,9.22,2716,1,0,0,11.2,0
tx_001640,cust_00219,viajes,ES,10,80.93,3227,2,0,0,21.3,0
tx_000141,cust_00786,restaurantes,ES,2,39.41,2367,1,0,0,29.6,0
tx_000218,cust_00078,supermercado,PT,7,26.56,2960,0,2,0,11.2,0
tx_002466,cust_00157,electronica,PT,9,54.0,1222,2,0,0,12.3,0
tx_000363,cust_00179,marketplace,ES,15,3.0,2278,0,0,0,0.0,0
tx_002665,cust_00172,bienes_digitales,BR,13,30.94,2544,2,0,0,35.3,0
tx_000346,cust_00205,bienes_digitales,ES,22,105.59,91,8,0,0,12.0,0
tx_002059,cust_00315,bienes_digitales,NL,17,50.19,763,11,0,0,14.2,0
tx_000023,cust_00146,suscripciones,IT,16,27.14,21,0,0,0,21.2,1
tx_000712,cust_00418,supermercado,ES,19,32.15,1134,2,0,0,16.1,0
tx_002950,cust_00416,electronica,ES,7,29.08,16,0,0,0,16.4,0
tx_000011,cust_00421,moda,PT,15,25.23,2894,0,0,0,0.0,0
tx_002417,cust_00495,supermercado,ES,14,28.77,3616,0,0,0,28.3,0
tx_001835,cust_00328,viajes,IT,22,239.99,32,2,0,0,21.0,0
tx_000794,cust_00660,videojuegos,FR,14,18.25,2062,1,0,1,34.4,0
tx_002766,cust_00428,supermercado,ES,15,6.61,80,0,0,0,10.4,0
tx_000095,cust_00718,restaurantes,ES,6,9.78,326,1,0,1,15.7,0
tx_000130,cust_00508,supermercado,ES,7,39.12,712,1,0,0,13.8,0
tx_001901,cust_00428,electronica,ES,23,69.23,3541,6,0,0,8.0,0
tx_002410,cust_00022,restaurantes,ES,11,17.69,49,4,0,0,16.1,0
tx_001933,cust_00667,marketplace,ES,0,11.24,20,2,0,0,0.0,0
tx_002670,cust_00770,supermercado,ES,9,17.38,689,2,0,0,12.8,0
tx_001866,cust_00324,viajes,ES,21,108.32,1823,0,0,0,22.9,0
tx_001659,cust_00671,suscripciones,ES,18,8.62,37,1,0,0,25.3,0
tx_000517,cust_00705,videojuegos,ES,6,16.68,987,10,0,1,20.8,0
tx_001858,cust_00467,supermercado,BR,23,11.66,2899,0,0,0,30.7,0
tx_001278,cust_00619,supermercado,ES,18,15.39,2228,1,0,0,12.7,0
tx_000951,cust_00075,bienes_digitales,ES,16,23.36,1053,2,0,1,33.2,0
tx_001121,cust_00012,suscripciones,ES,2,61.43,2277,0,0,0,14.5,0
tx_000420,cust_00405,marketplace,ES,15,22.33,7,1,0,0,11.7,0
tx_000923,cust_00357,restaurantes,IT,6,57.59,1259,10,0,0,22.8,0
tx_002729,cust_00465,supermercado,ES,0,6.69,67,2,0,0,8.3,0
tx_000478,cust_00015,suscripciones,ES,2,51.06,2875,1,0,0,27.4,0
tx_002036,cust_00676,restaurantes,ES,3,39.13,2892,2,0,0,0.0,0
tx_002178,cust_00385,supermercado,US,11,42.49,593,2,0,1,23.9,0
tx_001693,cust_00526,supermercado,ES,7,104.13,56,1,1,0,11.9,0
tx_002213,cust_00484,marketplace,ES,23,20.78,2806,0,0,0,4.0,0
tx_001472,cust_00558,bienes_digitales,ES,2,37.51,2153,2,0,0,6.2,0
tx_001203,cust_00787,viajes,ES,17,74.41,2743,2,0,0,16.4,1
tx_001670,cust_00580,supermercado,DE,5,19.91,3101,1,0,0,7.1,0
tx_002775,cust_00436,moda,DE,6,7.73,3125,0,0,0,11.5,0
tx_001971,cust_00663,supermercado,ES,16,11.28,2755,3,0,0,11.2,0
tx_000821,cust_00020,electronica,ES,22,101.53,2422,3,0,0,12.5,0
tx_001998,cust_00794,restaurantes,ES,13,37.83,1363,1,0,1,22.6,0
tx_002869,cust_00688,moda,US,15,26.5,2766,0,0,0,5.5,0
tx_001249,cust_00260,supermercado,BR,22,11.89,2731,1,0,0,22.1,0
tx_002873,cust_00654,supermercado,ES,22,61.23,61,1,0,0,21.3,0
tx_002650,cust_00265,supermercado,PT,21,22.03,796,1,0,1,38.5,0
tx_001047,cust_00192,marketplace,NG,2,37.41,2983,2,0,0,50.3,0
tx_001889,cust_00050,supermercado,NG,22,24.3,1461,3,0,0,61.6,0
tx_000616,cust_00512,suscripciones,US,8,37.68,3387,1,1,0,28.9,0
tx_001319,cust_00359,supermercado,ES,6,7.72,80,1,0,1,23.1,0
tx_002885,cust_00284,restaurantes,ES,7,13.51,9,0,0,0,10.5,0
tx_002461,cust_00272,videojuegos,ES,2,30.05,76,0,0,0,11.0,0
tx_001773,cust_00290,bienes_digitales,PT,3,34.85,881,1,0,0,9.1,0
tx_002952,cust_00407,marketplace,ES,1,24.79,244,3,0,0,0.0,0
tx_000132,cust_00443,restaurantes,ES,21,53.82,2201,0,0,1,19.9,0
tx_000078,cust_00182,restaurantes,ES,3,6.01,1316,1,0,0,0.0,0
tx_002053,cust_00289,viajes,GB,0,31.26,620,4,0,0,20.8,0
tx_000725,cust_00628,suscripciones,ES,16,10.57,66,2,0,0,7.4,0
tx_001315,cust_00722,electronica,ES,15,10.79,1673,1,0,0,14.0,0
tx_001852,cust_00203,moda,US,13,34.09,3546,2,0,0,26.6,0
tx_002297,cust_00134,bienes_digitales,IT,9,35.91,1516,0,0,0,10.8,0
tx_002487,cust_00196,moda,PT,17,31.67,2784,3,0,0,5.9,0
tx_001373,cust_00360,electronica,ES,23,52.64,1718,0,0,1,14.6,0
tx_001856,cust_00681,viajes,ES,5,44.71,123,0,0,0,16.9,0
tx_001320,cust_00318,suscripciones,ES,8,26.04,1445,0,0,0,13.0,0
tx_002875,cust_00307,supermercado,ES,20,21.1,861,0,0,0,6.5,0
tx_002172,cust_00596,bienes_digitales,ES,8,32.66,2953,0,0,0,8.6,0
tx_000376,cust_00076,restaurantes,PT,16,91.77,2219,2,0,0,8.0,0
tx_001909,cust_00030,supermercado,FR,12,38.11,1120,1,0,1,16.4,0
tx_000334,cust_00664,moda,IT,18,140.31,2234,1,0,0,17.2,0
tx_002252,cust_00442,supermercado,ES,1,26.82,18,3,0,0,15.6,0
tx_002737,cust_00459,viajes,ES,11,58.14,33,4,0,0,10.0,0
tx_001605,cust_00100,bienes_digitales,ES,22,24.43,646,1,0,0,21.8,0
tx_001119,cust_00578,restaurantes,PT,13,43.06,1766,2,0,1,11.0,0
tx_002829,cust_00501,restaurantes,ES,18,11.15,63,0,0,0,16.8,1
tx_001944,cust_00025,viajes,GB,19,54.73,344,0,0,0,9.2,0
tx_002262,cust_00799,viajes,PT,12,78.64,3210,1,0,1,42.8,0
tx_002550,cust_00103,lujo,ES,16,40.91,9,0,0,0,28.2,0
tx_001343,cust_00096,supermercado,ES,16,11.95,828,1,0,0,8.7,0
tx_000321,cust_00257,suscripciones,DE,18,12.35,171,1,0,0,17.6,0
tx_001620,cust_00793,videojuegos,ES,23,57.83,2802,1,0,0,3.5,0
tx_002448,cust_00517,electronica,DE,18,68.82,2582,0,0,0,13.1,0
tx_002061,cust_00715,lujo,ES,14,42.85,1951,2,0,0,9.1,0
tx_001674,cust_00606,marketplace,ES,19,31.77,622,2,0,0,20.5,0
tx_001943,cust_00699,electronica,GB,5,32.05,2443,3,0,0,3.3,0
tx_000261,cust_00634,viajes,ES,11,81.56,49,1,2,0,22.6,0
tx_002355,cust_00248,supermercado,ES,5,5.13,1901,0,0,0,9.8,0
tx_002040,cust_00360,videojuegos,IT,2,12.44,2646,1,0,0,24.3,0
tx_000690,cust_00626,suscripciones,PT,2,52.44,2300,2,0,0,1.8,0
tx_000902,cust_00034,restaurantes,ES,15,5.87,3439,3,0,0,10.9,0
tx_002027,cust_00491,moda,ES,7,5.84,338,0,0,0,14.9,0
tx_000139,cust_00278,videojuegos,ES,9,48.88,516,2,0,0,8.2,0
tx_001918,cust_00392,restaurantes,ES,15,22.04,62,1,0,0,19.3,0
tx_001829,cust_00491,supermercado,ES,7,10.36,3639,2,0,1,19.0,0
tx_001574,cust_00650,lujo,ES,9,47.47,30,0,0,0,12.0,0
tx_000320,cust_00615,bienes_digitales,PT,13,35.29,1488,1,0,0,12.4,0
tx_000654,cust_00643,restaurantes,ES,18,9.54,1900,0,0,0,7.5,0
tx_002138,cust_00019,moda,DE,16,39.19,806,5,0,0,16.0,0
tx_002323,cust_00271,supermercado,ES,9,34.49,55,2,0,1,7.7,0
tx_000559,cust_00634,moda,PT,12,33.72,3587,1,0,0,9.4,0
tx_000113,cust_00444,restaurantes,FR,0,65.62,1906,1,0,0,0.7,0
tx_000532,cust_00133,supermercado,NL,0,24.31,2608,2,1,0,11.1,0
tx_000225,cust_00577,supermercado,ES,2,16.11,2693,1,2,1,15.3,1
tx_000724,cust_00096,moda,ES,0,62.29,1632,1,0,0,12.6,0
tx_002429,cust_00603,moda,ES,9,16.04,81,0,0,0,27.8,1
tx_002571,cust_00641,supermercado,FR,3,8.77,1206,6,0,0,3.5,0
tx_001434,cust_00450,suscripciones,ES,20,59.09,966,2,0,0,5.0,0
tx_002330,cust_00118,bienes_digitales,IT,1,45.82,38,0,0,0,6.9,0
tx_001459,cust_00211,videojuegos,FR,10,11.69,2699,2,0,0,18.1,0
tx_002702,cust_00636,restaurantes,ES,9,18.75,66,4,0,0,21.6,0
tx_000847,cust_00125,restaurantes,DE,22,25.17,1479,3,0,1,23.6,0
tx_000194,cust_00290,lujo,NL,7,109.71,1685,5,0,0,9.3,0
tx_001465,cust_00681,videojuegos,DE,14,24.03,2918,1,0,0,10.4,0
tx_000947,cust_00778,electronica,GB,17,38.82,2885,2,0,0,25.2,0
tx_002022,cust_00528,restaurantes,ES,6,57.58,2646,1,1,0,13.1,0
tx_001630,cust_00102,suscripciones,ES,4,20.9,3529,2,0,0,7.7,0
tx_000118,cust_00112,supermercado,ES,20,28.04,122,1,0,0,8.0,0
tx_000646,cust_00263,suscripciones,GB,7,48.14,495,1,0,0,22.1,0
tx_001871,cust_00035,suscripciones,US,15,50.59,412,2,0,0,13.1,0
tx_000004,cust_00351,supermercado,ES,17,6.05,898,1,0,0,6.4,0
tx_000075,cust_00549,moda,NL,8,8.99,1201,3,0,0,15.1,0
tx_001756,cust_00255,restaurantes,US,20,18.11,3146,1,0,0,8.7,0
tx_000468,cust_00477,restaurantes,ES,5,11.2,3319,0,0,0,17.1,0
tx_000006,cust_00687,supermercado,ES,4,20.68,1785,3,1,0,30.0,0
tx_001247,cust_00688,moda,ES,21,198.59,3243,2,0,0,13.0,0
tx_000920,cust_00509,suscripciones,ES,22,18.87,3552,1,0,0,15.2,0
tx_000229,cust_00437,electronica,PT,6,130.01,235,2,0,0,0.0,0
tx_001064,cust_00564,supermercado,ES,8,17.59,60,2,0,1,17.8,0
tx_000243,cust_00076,electronica,IT,7,45.75,75,2,0,1,23.4,0
tx_002280,cust_00538,marketplace,DE,0,11.86,169,1,0,0,34.2,1
tx_001161,cust_00466,restaurantes,ES,14,10.65,842,1,0,1,20.3,0
tx_002514,cust_00603,electronica,DE,6,15.45,3242,0,0,0,14.6,0
tx_001527,cust_00255,videojuegos,ES,10,22.37,3397,1,0,1,12.2,0
tx_001606,cust_00712,bienes_digitales,BR,5,17.86,2513,3,0,0,26.9,0
